Country,Company,Profession,Education,Graduation_year
Sverige,SunGard,Software Developer,Industrial Economy,2004
Sverige,Svea,Product Manager,Industrial Economy,2007
Sverige,Svensk Kärnbränslehantering AB,Controller ,Industrial Economy,2006
Sverige,SWECO,Consultant,Industrial Economy,2006
Sverige,SWECO,Project Manager,Industrial Economy,2012
Sverige,Swedbank,CFO,Industrial Economy,2008
Sverige,Swedbank,Risk Analyst,Industrial Economy,2008
Sverige,Swedbank,Strategic Analysis and M&A,Industrial Economy,2009
Sverige,SYSteam Applications,Consultant,Industrial Economy,2008
Sverige,TAC,Project Manager,Industrial Economy,2006
Sverige,TAC,Project Manager,Industrial Economy,2005
Sverige,Tågia AB,Site Manager,Industrial Economy,2005
Sverige,Talloil,Trainee,Industrial Economy,2006
Sverige,TBT Stockholm,Site Manager,Industrial Economy,2005
Sverige,Tele Coaching,Business Development,Industrial Economy,2005
Sverige,Tele7,Trainee,Industrial Economy,2008
Sverige,Telia Sonera,Customer Relationship Management,Industrial Economy,2005
Sverige,Telia Sonera,Customer Relationship Management,Industrial Economy,2005
Sverige,Telia Sonera,Project Manager,Industrial Economy,2006
Sverige,Telia Sonera,Strategic Development,Industrial Economy,2010
Sverige,The Boston Consulting Group,Associate Consultant,Industrial Economy,2006
Sverige,The Boston Consulting Group,Management Consulting,Industrial Economy,2007
Sverige,Tieto,Consultant,Industrial Economy,2010
Sverige,Toyota,CRM manager,Industrial Economy,2008
Sverige,Trinovo,Management Consulting,Industrial Economy,2008
Sverige,Trustly Group AB,Business Development,Industrial Economy,2011
Luxemburg,UBS,Quantitative Risk Analyst,Industrial Economy,2004
Luxemburg,UBS,Quantitative Risk Analyst,Industrial Economy,2004
Sverige,UBS,Risk Analyst,Industrial Economy,2010
Turkiet,Uludag Electricity Distribution Company,Integrated Information Systems Project Specialist,Industrial Economy,2012
Sverige,Unibet,Head of Odds Global Sports,Industrial Economy,2005
Sverige,Unilever,Customer Innovation Officer,Industrial Economy,2001
Sverige,Uppsala Stad,CEO,Industrial Economy,1995
Sverige,Uppsala Stad,CEO,Industrial Economy,1995
Sverige,Vattenfall,Consultant,Industrial Economy,2006
Sverige,Vattenfall,Consultant,Industrial Economy,2010
Sverige,Venabler AB,CEO,Industrial Economy,1997
Sverige,Viktor Rydbergs Samskola,Teacher,Industrial Economy,2009
Sverige,Volvo,Software Developer,Industrial Economy,2006
Sverige,Volvo,Trainee,Industrial Economy,2006
Sverige,VPD Financial Software Consulting,Consultant,Industrial Economy,
Sverige,Watty,Entrepreneur,Industrial Economy,2011
Sverige,wedran,Management Consultant,Industrial Economy,2006
Sverige,Xdin,Consultant,Industrial Economy,2011
Sverige,Xelmo AB,CEO,Industrial Economy,2005
Sverige,Xerox Sverige AB,Business Manager,Industrial Economy,2001
Sverige,Xylem,Nordisk Marketing Manager,Industrial Economy,1997
Sverige,Xylem,Nordisk Marketing Manager,Industrial Economy,1997
Sverige,Accenture,Consultant,Information Technology,2005
Sverige,Accenture,Consultant,Information Technology,2005
Sverige,Accenture,Management Consultant,Information Technology,2006
Sverige,ÅF,Software Developer,Information Technology,2012
Sverige,Aftonbladet,Software Developer,Information Technology,2005
Spanien,Alcatel-Lucent,Consultant,Information Technology,2005
Sverige,Amadeus,Product Definition Analyst,Information Technology,2007
Sverige,Amadeus,Software Developer,Information Technology,2009
Kina,Atlas Copco,Business Controller,Information Technology,2006
Sverige,Attollo AB,Consultant,Information Technology,2007
Sverige,Attollo AB,Project Manager,Information Technology,
Sverige,Axis Communications,Document Investigator,Information Technology,2012
Sverige,Boston Consulting Group,Management Consulting,Information Technology,2005
USA,Business Sweden,Manager,Information Technology,2013
Sverige,Capgemini AB,Consultant,Information Technology,2006
Sverige,Capgemini AB,Consultant,Information Technology,2006
Sverige,Centigo,Consultant,Information Technology,2006
Sverige,Centigo,Management Consulting,Information Technology,2006
Sverige,CGI,Consultant,Information Technology,2013
Sverige,Chas Visual Management AB,Interaction Designer,Information Technology,2012
Sverige,Connecta,Consultant,Information Technology,2008
Sverige,e-man,Consultant,Information Technology,2008
Sverige,EDB,IT Consultant,Information Technology,2009
Frankrike,EDF,Financial Risks Analyst,Information Technology,2006
Sverige,Elekta Instrument,Software Developer,Information Technology,2006
Sverige,Eniro,Software Developer,Information Technology,2012
Sverige,Eniro,Software Developer,Information Technology,2010
Sverige,Epsilon,Consultant,Information Technology,2008
Sverige,EQ Consulting,Consultant,Information Technology,2009
Sverige,Ericsson,IT Consultant,Information Technology,2009
Sverige,Ericsson,Linux Software Designer,Information Technology,2010
Sverige,Ericsson,Radio Network Consultant,Information Technology,2008
Sverige,Ericsson,Researcher,Information Technology,2007
Sverige,Ericsson,Researcher,Information Technology,2011
Sverige,Ericsson,Software Designer,Information Technology,2007
Sverige,Ericsson,Software Testing,Information Technology,2008
Sverige,Ericsson,Solutions Integrator,Information Technology,2006
Sverige,Ericsson,Test Coordinator,Information Technology,2009
Sverige,Ericsson,Test Engineer,Information Technology,2011
Sverige,Ericsson,Verification Engineer,Information Technology,2007
Sverige,Exido International AB,Analyst,Information Technology,2006
Sverige,Exido International AB,Project Manager,Information Technology,2006
Sverige,Falu Energi & Vatten,Project Manager,Information Technology,2006
Sverige,Fortum,Production Analytic,Information Technology,2012
Sverige,Generic Systems AB,Head of Unit,Information Technology,2005
Sverige,Giesecke & Devrient,Solutions Manager,Information Technology,2007
Sverige,GimGif AB,CEO,Information Technology,2007
Irland,Google,Technical Specialist,Information Technology,2012
Sverige,Greenpeace Nordic,Software Developer,Information Technology,2011
Sverige,GTECH,Solution Architect,Information Technology,2005
Sverige,Hermes SoftLab,Engineer band: I,Information Technology,2006
Sverige,HiQ,Consultant,Information Technology,2006
Sverige,HiQ,Consultant,Information Technology,2005
Sverige,Hypertech,CEO,Information Technology,2007
Sverige,IBM,SAP Consultant / Project Mananger,Information Technology,
Sverige,IBM,Services Sales,Information Technology,2006
Sverige,IBS,Software Developer,Information Technology,2006
Sverige,IBX,Consultant,Information Technology,2005
Sverige,Ica,Integration Specialist,Information Technology,2008
Sverige,IFS Sverige AB,Project Manager,Information Technology,2007
Sverige,IT-konsult,Business Developer,Information Technology,2007
Sverige,Jobylon AB,Software Developer,Information Technology,2005
Sverige,Kalven-IT AB,Consultant,Information Technology,2004
Sverige,Kambi,System Architect,Information Technology,2006
Sverige,Klarna,Software Developer,Information Technology,2008
Danmark,KLOVY,CEO,Information Technology,2006
Sverige,KPMG,Risk Consulting,Information Technology,2012
Sverige,KTH,Student,Information Technology,2015
Sverige,Lantmännen,Trainee,Information Technology,2006
USA,litl,Vice President ,Information Technology,2004
Sverige,Load Impact,Solution Architect,Information Technology,2011
Sverige,Logica,Software Developer,Information Technology,2005
Sverige,Microsoft,Business Manager,Information Technology,2005
Sverige,Millicom Digital Ventures,CTO,Information Technology,2005
Sverige,Mitsubishi,Manager,Information Technology,2007
Sverige,Modul1,Consultant,Information Technology,2010
Sverige,MTG,IT Manager,Information Technology,2005
USA,Nansen,Director,Information Technology,
Sverige,NCP No Common People,Consultant,Information Technology,2007
Sverige,Netlight,IT Consultant,Information Technology,2005
Sverige,Oliver Wyman,Consultant,Information Technology,2007
Sverige,Primekey Solutions,IT Security Consultant,Information Technology,2009
Sverige,Primekey Solutions,PKI Specialist,Information Technology,2012
Sverige,PwC,Consultant,Information Technology,2005
Sverige,Random Forest,Manager,Information Technology,2006
Sverige,ReadSoft AB,Software Developer,Information Technology,2008
Sverige,RemoteX Technologies,Development Manager,Information Technology,2006
USA,Salesforce.com,Software Developer,Information Technology,2006
Sverige,Sigma,Consultant,Information Technology,2007
Sverige,SimCorp Sverige AB,Consultant,Information Technology,2006
Sverige,Skandia,Database Developer,Information Technology,2014
Sverige,Skanska,SR IAM,Information Technology,2008
Sverige,Slagkryssaren,Software Developer,Information Technology,2013
Sverige,Slagkryssaren,Software Developer,Information Technology,2012
Storbritannien,Société Générale,EMEA Regional Manager for the IT Security Programme,Information Technology,2007
USA,Sony Corporation of America,Manager,Information Technology,2005
Sverige,Spacemetric,System Engineer,Information Technology,2011
USA,Spotify,Director,Information Technology,2008
Sverige,Spring,SAP Business Warehouse Konsult,Information Technology,2005
Sverige,Statistiska Centralbyrån,IT Architect,Information Technology,2007
Sverige,Storytel,Software Developer,Information Technology,2008
Sverige,Sweden Connectivity AB,Consultant,Information Technology,2009
Sverige,Synapse Mobile Networks,Software Developer,Information Technology,2010
Sverige,Tele4,Group Manager,Information Technology,2007
Sverige,Tele8,Technical Roaming Coordinator Sweden,Information Technology,2006
Sverige,Telepo AB,System Engineer,Information Technology,2006
Sverige,Tilgin AB,Field Application Engineer,Information Technology,2008
Sverige,TradeDoubler,Software Developer,Information Technology,2008
Sverige,Tritek,Consultant,Information Technology,2008
Sverige,Volvo,Development Engineer,Information Technology,2007
Sverige,WM-data,Consultant,Information Technology,2007
Sverige,Zystems by Enfo,System Integrator,Information Technology,2006
Sverige,3nine,CEO,Mechanical Engineering,1993
Sverige,4 Principles of Marketing Sweden,Self Employed,Mechanical Engineering,2004
Sverige,A2Zound by Semcon,Noise and Vibration Engineer,Mechanical Engineering,2005
Sverige,ABB,Construction Engineer,Mechanical Engineering,2005
Sverige,ABB,"General Manager, Local Business Unit Manager ",Mechanical Engineering,2001
Sverige,ABB,Manager,Mechanical Engineering,2004
Sverige,ABB,Product Developer,Mechanical Engineering,2007
Sverige,ABB,Product Manager,Mechanical Engineering,1984
Sverige,ABB,Production Developer,Mechanical Engineering,2007
Sverige,ABB,Production Technician,Mechanical Engineering,2006
Sverige,ABB,Project Manager,Mechanical Engineering,2007
Sverige,ABB,Project Manager,Mechanical Engineering,1991
Sverige,ABB,Project Manager,Mechanical Engineering,2005
Sverige,ABB,Researcher,Mechanical Engineering,2009
Sverige,ABB,Sales Executive,Mechanical Engineering,2006
Sverige,ABB,System Engineer,Mechanical Engineering,2010
Sverige,ABB,Technical Project Manager,Mechanical Engineering,2011
Sverige,ABB,Trainee,Mechanical Engineering,2006
Sverige,ABB,Trainee,Mechanical Engineering,2006
Sverige,ABB,Training Manager,Mechanical Engineering,
USA,Abbott Vascular,Director,Mechanical Engineering,1991
Sverige,Academic Work,Consultant,Mechanical Engineering,2007
Sverige,Acando,Consultant,Mechanical Engineering,1990
Sverige,Acando,Consultant,Mechanical Engineering,1989
Sverige,Acando,Consultant,Mechanical Engineering,2006
Sverige,Accenture,Analyst,Mechanical Engineering,2004
Sverige,Accenture,Analyst,Mechanical Engineering,2010
Sverige,Accenture,Consultant,Mechanical Engineering,2003
Sverige,Accenture,Management Consulting,Mechanical Engineering,2005
Sverige,Accenture,Manager,Mechanical Engineering,1995
Sverige,Acco Brands,Area Sales Manager,Mechanical Engineering,2005
Sverige,Actea Consulting AB,Consultant,Mechanical Engineering,2000
Tyskland,Adam Opel GmbH,Manager,Mechanical Engineering,1993
Sverige,AddQ Consulting,Consultant,Mechanical Engineering,1997
Sverige,ADDvice Teknik & Dsign HB,Self Employed,Mechanical Engineering,1989
Sverige,addVise inredning skyddsventilation ab,Sales Manager,Mechanical Engineering,1982
Sverige,Aditro,Sales Manager,Mechanical Engineering,1986
Sverige,ÅF,Assignment Manager,Mechanical Engineering,2008
Sverige,ÅF,Calculation Engineer,Mechanical Engineering,2003
Sverige,ÅF,Calculation Engineer,Mechanical Engineering,2003
Sverige,ÅF,Consultant,Mechanical Engineering,1989
Sverige,ÅF,Consultant,Mechanical Engineering,2013
Sverige,ÅF,Consultant,Mechanical Engineering,2003
Sverige,ÅF,Consultant,Mechanical Engineering,2014
Sverige,ÅF,Consultant,Mechanical Engineering,2005
Sverige,ÅF,CPO,Mechanical Engineering,
Sverige,ÅF,Electronic Design Engineer,Mechanical Engineering,2005
Sverige,ÅF,Constructor,Mechanical Engineering,2006
Sverige,ÅF,Manager,Mechanical Engineering,1995
Sverige,ÅF,Mechanical Design Engineer,Mechanical Engineering,2006
Sverige,ÅF,Project Manager,Mechanical Engineering,1999
Sverige,ÅF,Mission Leader,Mechanical Engineering,2006
Sverige,ÅF,Section Manager,Mechanical Engineering,1995
Sverige,ÅF,Section Manager,Mechanical Engineering,2007
Sverige,ÅF,Section Manager,Mechanical Engineering,1987
Sverige,ÅF,Technical Project Manager,Mechanical Engineering,2008
Sverige,AGA Gas AB,REN SHEQ Advisor,Mechanical Engineering,1985
Sverige,Agency9 ,CEO,Mechanical Engineering,1984
Sverige,Ahlsell Maskin AB,Service Manager,Mechanical Engineering,1985
Sverige,Air Center Group,CEO,Mechanical Engineering,2006
Sverige,Air Liquide Gas AB,Sales Engineer,Mechanical Engineering,1991
Sverige,Air Liquide Gas AB,Sales Engineer,Mechanical Engineering,1991
Sverige,Alert Security AB,Sales Manager,Mechanical Engineering,
Sverige,Alfa Laval,Buyer,Mechanical Engineering,2006
Sverige,Alfa Laval,Construction Manager,Mechanical Engineering,2003
Sverige,Alfa Laval,PLM/PDM Platform manager & Project Manager,Mechanical Engineering,2002
Sverige,Alfa Laval,Product Manager,Mechanical Engineering,
Sverige,Alfa Laval,Production Technician,Mechanical Engineering,2005
Sverige,Alfa Laval,Vibration Analyst,Mechanical Engineering,2005
Sverige,Ålö,IT Manager,Mechanical Engineering,1989
Sverige,ALSTOM Power,Calculation Engineer,Mechanical Engineering,1984
Schweiz,ALSTOM Power,Development Engineer,Mechanical Engineering,2012
Sverige,Altegra Consulting AB,CEO,Mechanical Engineering,1985
Sverige,Alten,Calculation Engineer,Mechanical Engineering,2007
Sverige,Alten,Project Manager,Mechanical Engineering,2011
Sverige,Ångpanneföreningen AB,Consultant,Mechanical Engineering,2006
Sverige,Annas pepparkakor,Operation manager,Mechanical Engineering,2001
Sverige,Annell Ljus + Form AB,Design Manager,Mechanical Engineering,2006
USA,Archimedes Inc,Director,Mechanical Engineering,1999
Sverige,Aritco,Development Manager,Mechanical Engineering,1987
Sverige,Arkwright,Consultant,Mechanical Engineering,1996
Sverige,Arlanda Express/ A-Train,Vehicle Manager,Mechanical Engineering,1995
Sverige,Assa Abloy,Project Manager,Mechanical Engineering,2014
Sverige,Assa Abloy,Project Manager,Mechanical Engineering,2005
Sverige,Assa Abloy,Purchasing Manager,Mechanical Engineering,1999
Sverige,Assa Abloy,Sales Manager,Mechanical Engineering,1983
Sverige,Astrada,Profitability Consultant,Mechanical Engineering,2004
Sverige,AstraZeneca,Director,Mechanical Engineering,1989
Sverige,AstraZeneca,Machine Operator,Mechanical Engineering,2008
Sverige,AstraZeneca,Project Manager,Mechanical Engineering,1997
Sverige,Atlas Copco,Design Manager ,Mechanical Engineering,1995
Sverige,Atlas Copco,Environmental Manager,Mechanical Engineering,1989
Sverige,Atlas Copco,Product Engineer,Mechanical Engineering,2007
Sverige,Atlas Copco,Product Manager,Mechanical Engineering,2005
Sverige,Atlas Copco,Project Manager,Mechanical Engineering,2002
Sverige,Atlas Copco,Project Manager,Mechanical Engineering,2003
Sverige,Autopilot Stockholm AB,CEO,Mechanical Engineering,2002
Sverige,AVL,Development Engineer,Mechanical Engineering,2009
